"","id","date","screen_name","text","pre_processed_text","rt","like"
"95328",95328,2020-04-26,"muharam_mizi","@_garuda501 Malingnya kurang pintar coba  ketika mau ketangkap bersin2  dan batuk dan mengaku covid -19 pasti ngak babak belur....??","malingnya kurang pintar coba ketika mau ketangkap bersin dan batuk dan mengaku covid  pasti ngak babak belur",0,0
"18825",18825,2020-04-27,"AlbertSolo2","Kabar Baik, Vaksin Covid-19 di China Diperkirakan Siap pada September https://t.co/dsRZiSc36x #LINETODAY","kabar baik vaksin covid  di china diperkirakan siap pada september",1,1
"14055",14055,2020-04-27,"Wendi96475512","@ridwankamil Cik lah pak, hoyong ngaraosan bantuan ti gubernur, tos karaos gening epek ti covid19 teh.","cik lah pak hoyong ngaraosan bantuan ti gubernur tos karaos gening epek ti covid teh",0,1
"70231",70231,2020-04-26,"brizgadr","Corona, lu gamau udahan kah? Sumpah gua capek rebahan trs, kalo gini mulu gua udh gaada bedanya sama babi, makan tidur trs.","corona lu gamau udahan kah sumpah gua capek rebahan trs kalo gini mulu gua udh gaada bedanya sama babi makan tidur trs",0,0
"36940",36940,2020-04-27,"antaranews","Gugus Tugas #COVID19 memperkirakan masyarakat Indonesia sudah bisa kembali menjalani hidup normal pada Juli mendatang.
https://t.co/vBMm2P2dZo","gugus tugas memperkirakan masyarakat indonesia sudah bisa kembali menjalani hidup normal pada juli mendatang",4,12
"70622",70622,2020-04-26,"hendipradana_","Kalo musim corona gini,apa orang gila juga kena?","kalo musim corona gini apa orang gila juga kena",0,0
"34450",34450,2020-04-27,"BKIPM_BANJAR","Tindak Karantina Pemeriksaan Fisik pada masa physical distancing Covid 19 di Instalasi Karantina Ikan Banjarmasin#OneHealtKIPM.@HumasBKIPM @rinajanwar2201 @sokhib1968 @kkpgoid @ITJEN_KKP  @riza_priyatna  @tgh_samudro @Sarwandedi https://t.co/9815r4JUhO","tindak karantina pemeriksaan fisik pada masa physical distancing covid  di instalasi karantina ikan banjarmasin",1,2
"20183",20183,2020-04-27,"SinarOnline","Orang ramai yang menggunakan pengangkutan awam untuk tujuan perjalanan rentas negeri diingatkan supaya mendapatkan kebenaran atau permit perjalanan daripada PDRM. #sinarharian #COVID19 #PKP

https://t.co/ufifWYiAgD","orang ramai yang menggunakan pengangkutan awam untuk tujuan perjalanan rentas negeri diingatkan supaya mendapatkan kebenaran atau permit perjalanan daripada pdrm",5,22
"84119",84119,2020-04-26,"Anja_Pfeifer","@erzaehlmirnix Noe.

Corona-resilienz-faktor <U+0001F637><U+0001F601>","noe corona resilienz faktor",0,0
"10064",10064,2020-04-27,"nadyarzkiaufas","@kurrraja tunggu corona ilang","tunggu corona ilang",0,0
"50191",50191,2020-04-27,"dnialakil","Semoga Perak Bebas Covid 19 Dengan Cepat <U+0001F932><U+0001F3FB>

@MohKeIpoh https://t.co/RXIu4CbiQY","semoga perak bebas covid  dengan cepat",0,2
"55000",55000,2020-04-27,"kabartimlo","Positif Covid-19 di Wonogiri Bertambah, Totalnya Sembilan Kasus
https://t.co/H1JumwhFM4 https://t.co/nf6kBJVpGw","positif covid  di wonogiri bertambah totalnya sembilan kasus",0,0
"64514",64514,2020-04-26,"whitechilo","@agistars Ya gak papa nyesel Mendes toh juga masih corona","ya gak papa nyesel mendes toh juga masih corona",0,0
"35787",35787,2020-04-27,"hihazaki","corona nyusahinnya gaada obat https://t.co/TlIJIEN6fa","corona nyusahinnya gaada obat",0,0
"52537",52537,2020-04-27,"cipsnotchips","Please....bagi bagi sembakonya door to door aja <U+3160><U+3160> PPSB jadi gaada esensinya kalo semua orang masih di luar rumah gitu, dan ada kerumunan. Our main enemy is covid19,  and poverty is the consequence https://t.co/HRSiTmHeca","please bagi bagi sembakonya door to door aja ppsb jadi gaada esensinya kalo semua orang masih di luar rumah gitu dan ada kerumunan our main enemy is covid and poverty is the consequence",1,0
"102626",102626,2020-04-26,"Noni_Tube","https://t.co/iJbLSSNzVV

Tonton videoku ya.. ini video sudah 2 bulan yang lalu, waktu itu corona belum masuk Indonesia.
Jangn lupa subscribe yaaa","",0,0
"51922",51922,2020-04-27,"juliasamanthaaa","@Dphnlmrg virus lang yunn","virus lang yunn",0,0
"95730",95730,2020-04-26,"PolisiPloso","Untuk mengurangi penyebaran pandemi Covid-19
-
Pemerintah Prov. Jawa Timur memantau langsung Pos penyekatan arus mudik di exit Toll Ngawi. Minggu (26/4/2020)
-
#dirumahaja
#polisijatim https://t.co/0c0CIsprEi","untuk mengurangi penyebaran pandemi covid  pemerintah prov jawa timur memantau langsung pos penyekatan arus mudik di exit toll ngawi minggu   ",0,0
"98319",98319,2020-04-26,"araamayu","@qutieapie Amiinn smg corona cpt hilang","amiinn smg corona cpt hilang",0,0
"65450",65450,2020-04-26,"muhammad_al","Sebelum corona , Imam mesjid suka menegur anak anak yang Ribut dan tertawa ketika Taraweh dan Subuh berjamaah , Kini suara tawa berisik anak anak kecil di mesjid pun dirindukan .","sebelum corona imam mesjid suka menegur anak anak yang ribut dan tertawa ketika taraweh dan subuh berjamaah kini suara tawa berisik anak anak kecil di mesjid pun dirindukan",0,0
"44156",44156,2020-04-27,"emptyprezent","selesai corona rambut gua kaya Paul McCartney kayanya","selesai corona rambut gua kaya paul mccartney kayanya",0,0
"15815",15815,2020-04-27,"Tianwj","Gatel bgt tangan mainin ini lagi, sabar ya kelar corona gua make up lu seada adanya <U+0001F92F><U+0001F92F><U+0001F92F> https://t.co/4rY35p7y92","gatel bgt tangan mainin ini lagi sabar ya kelar corona gua make up lu seada adanya",0,0
"100558",100558,2020-04-26,"MrAdamNicholas","#<U+043A><U+043E><U+0440><U+043E><U+043D><U+0430><U+0432><U+0438><U+0440><U+0443><U+0441> #covid19 #<U+0430><U+0434><U+0430><U+043C><U+044E><U+043C><U+043E><U+0440> @ Moscow, Russia https://t.co/50ol526UgD","moscow russia",0,1
"32387",32387,2020-04-27,"FrandiManginda2","Persamaan korupsi dengan Covid-19, sama"" Cuci tangan.","persamaan korupsi dengan covid  sama cuci tangan",0,0
"6529",6529,2020-04-27,"panggilsajambng","Sudah banyak manusia yang menjadi korban akan kejahanaman pandemi virus ini, maka dari itu mari tumbangkanlah stigma pengkonspirasian dengan menggelorakan social movement di berbagai lini. Tentunya dengan berprinsip keluhuran nilai - nilai spiritualitas.","sudah banyak manusia yang menjadi korban akan kejahanaman pandemi virus ini maka dari itu mari tumbangkanlah stigma pengkonspirasian dengan menggelorakan social movement di berbagai lini tentunya dengan berprinsip keluhuran nilai nilai spiritualitas",0,1
"101892",101892,2020-04-26,"BotPeak","AnakLolina Kemenag_RI DivHumas_Polri PolhukamRI jokowi Gw sih setuju biarkan mrk mati dgn cara mrk sukain. Mrk pilih mati kena virus.BucekHerman1","anaklolina kemenag ri divhumas polri polhukamri jokowi gw sih setuju biarkan mrk mati dgn cara mrk sukain mrk pilih mati kena virus bucekherman",0,0
"77472",77472,2020-04-26,"radioclinic","Empty street #jagajarak #socialdistancing #covid19 #coronavirus #bw #blackandwhite #monochrome #monochromatic #streetphotography #streetstyle #people #oneplus3t #ShotOnOnePlus @ Pecinan Kota Magelang https://t.co/GrrXOe32nY","empty street pecinan kota magelang",0,1
"15298",15298,2020-04-27,"eu3yu","@goldharkyu 2nya kaumku, dasar penyebar virus","nya kaumku dasar penyebar virus",0,0
"59053",59053,2020-04-27,"Ndon_isBack","Kan udh sy bilang gak ada korban korona jatuh tiba2 dijalan 

Viral Gadis di Garut Pingsan Dikira Corona, Ternyata Diputusin Pacar https://t.co/hOyak3tpVj","kan udh sy bilang gak ada korban korona jatuh tiba dijalan viral gadis di garut pingsan dikira corona ternyata diputusin pacar",8,23
"102572",102572,2020-04-26,"remtula_nassary","@kigogo2014 Siasa.! Siasa!  Siamini kuwa serikali inaficha idad ya wagonjwa na vifo,, na sioni na siamini Kama watanzania tunataka kuskia habari mbaya kila siku,! Lakini pia kama mhe Zito kuna watu unaowajua wamefariki kwa Covid19 bas utoe taarifa kuliko watu wakukusanyie ndo ww untie WHO,","siasa siasa siamini kuwa serikali inaficha idad ya wagonjwa na vifo na sioni na siamini kama watanzania tunataka kuskia habari mbaya kila siku lakini pia kama mhe zito kuna watu unaowajua wamefariki kwa covid bas utoe taarifa kuliko watu wakukusanyie ndo ww untie who",0,0
"62943",62943,2020-04-26,"QqTulis","https://t.co/y0uEa4RmOk
James Rodriguez Diincar David Beckham

#COVID19 #covidsafe #confinementjour41 #coronavirus #covid19kenya #Covid_19 #WayV_BeyondLive #SuperM #StayHomeSaveLives #UnitedStates #DavidBeckham #intermiamicf #GOT7 #JAMES_TRINITYTALK #JIMIN https://t.co/ILegIZrDkv","",0,0
"43487",43487,2020-04-27,"PolsekGampengr3","CEGAH PENYEBARAN COVID 19
-
Kapolres Kediri AKBP Lukman Cahyono, S.I.K, M.H, melaksanakan Koordinasi bersama Bupati Kediri, Kepala Dinas Kesehatan dan Dirut RSUD Pelem Pare terkait Penanganan/ Pencegahan Covid… https://t.co/91eQ1brYDE","cegah penyebaran covid  kapolres kediri akbp lukman cahyono s i k m h melaksanakan koordinasi bersama bupati kediri kepala dinas kesehatan dan dirut rsud pelem pare terkait penanganan pencegahan covid…",0,1
"69652",69652,2020-04-26,"Montanarizkyf","@silviaaajeng Ya itu Lo Pi manis banget kalo lagi senyum, tapi sayang lagi Corona gak bisa liat senyumannya cuma di virtual aja liatnya <U+0001F639>","ya itu lo pi manis banget kalo lagi senyum tapi sayang lagi corona gak bisa liat senyumannya cuma di virtual aja liatnya",0,0
"34382",34382,2020-04-27,"sabhati_","Covid19 sampe sini aja please apa perlu ku nyanyiin lagu raisa usai disini","covid sampe sini aja please apa perlu ku nyanyiin lagu raisa usai disini",0,1
"33081",33081,2020-04-27,"kraksaan_online","Polres Probolinggo Kota “Terima” Bantuan Sembako Dari Asosiasi Pengusaha Gaharu Kota Probolinggo https://t.co/iWmaPrefmZ #Covid19 #kotaprobolinggo #polrestaprobolinggo #sosial","polres probolinggo kota “terima” bantuan sembako dari asosiasi pengusaha gaharu kota probolinggo",0,0
"23626",23626,2020-04-27,"mu__tiara","@null Bill Gates Malah Bela China dan Kritik Amerika Soal Corona Cukup banyak yang men  https://t.co/i8BCBc2bfv","bill gates malah bela china dan kritik amerika soal corona cukup banyak yang men",0,0
"39721",39721,2020-04-27,"bambatri","@pikiran_rakyat Astagfirulloh....keur wabah dunia virus China kieu ...masih inget cuplak caplok...","astagfirulloh keur wabah dunia virus china kieu masih inget cuplak caplok",0,0
"105803",105803,2020-04-26,"huget_awabiw","@rzkfd @moonlightduck_ Lah kan yg bilang virus ke indo ga masuk itu siapa? Coba deh cek. Yg bilang virus itu cuma minum jamu siapa? Apa saya perlu posting berita nya?
Yg melarang gub Jakarta lockdown awalnya siapa? Yg mengatakan Anies lebay di bulan Januari ketika ada wabah siapa?","lah kan yg bilang virus ke indo ga masuk itu siapa coba deh cek yg bilang virus itu cuma minum jamu siapa apa saya perlu posting berita nya yg melarang gub jakarta lockdown awalnya siapa yg mengatakan anies lebay di bulan januari ketika ada wabah siapa",0,0
"16577",16577,2020-04-27,"sleepyhou","@covid19_indo ak mh tkt sm u","ak mh tkt sm u",0,0
"9787",9787,2020-04-27,"Nizamkh95659231","@SanjayAzadSln Ab tk kha the app jab jamat walo ko corona lane ka bola ja rha tha","ab tk kha the app jab jamat walo ko corona lane ka bola ja rha tha",0,0
"15255",15255,2020-04-27,"jozgandz","@saincis @ganjarpranowo @ridwankamil akhirnya #COVID19 jadi ajang politik... 
dasar #AnjingPeking","akhirnya jadi ajang politik dasar",0,0
"74173",74173,2020-04-26,"ruangobrol_id","Kita tak usah tolak jenazah colona. Ini alasannya. 
https://t.co/944M6nz25k","kita tak usah tolak jenazah colona ini alasannya",0,0
"66567",66567,2020-04-26,"awtitan6661","@Ifur_rahman Nah itusuda wkwkwkkw aku gowes tak copot maskerku. Sebentar itu orang orang kalo sesek trs pingsan di jalan dikira corona","nah itusuda wkwkwkkw aku gowes tak copot maskerku sebentar itu orang orang kalo sesek trs pingsan di jalan dikira corona",0,0
"95819",95819,2020-04-26,"Teddyschocolate","@Zana_Farsha u halu ya, kan lg corona gaboleh ngumpul rame-rame! <U+0001F923>","u halu ya kan lg corona gaboleh ngumpul rame rame",0,0
"72343",72343,2020-04-26,"w_ulaan","dan untuk tmn2ku para konsumer, cb tengok kanan kiri temen/tetangganya yg tbtb jualan makanan, mgkn mrk salah 1 org yg terdampak corona. (im not trying to promote sadean with dis tweet)","dan untuk tmnku para konsumer cb tengok kanan kiri temen tetangganya yg tbtb jualan makanan mgkn mrk salah  org yg terdampak corona im not trying to promote sadean with dis tweet",0,0
"79230",79230,2020-04-26,"capungmerahhh","org2 klo dah lulus SMA biasanya ngerayain bareng2 sama temen, foto album, foto wisuda foto2 gajelas buat akhir2 masa SMA, tapi itu tidak terjadi pd angkatan corona iya tidak?<U+0001F62D> aliias sedih bgt gw knp perpisahan ini begitu menyedikan","org klo dah lulus sma biasanya ngerayain bareng sama temen foto album foto wisuda foto gajelas buat akhir masa sma tapi itu tidak terjadi pd angkatan corona iya tidak aliias sedih bgt gw knp perpisahan ini begitu menyedikan",0,3
"56017",56017,2020-04-27,"IniPastiDotCom","Kompetisi Global untuk Menemukan Vaksin Covid19 Tidak akan Mulus - Ini Penyebabnya - https://t.co/5Rk6C7IkWT","kompetisi global untuk menemukan vaksin covid tidak akan mulus ini penyebabnya",0,0
"70926",70926,2020-04-26,"dhyrush","Satu emoji untuk corona: <U+0001F595> https://t.co/eXRmkVuCRN","satu emoji untuk corona",0,0
"88335",88335,2020-04-26,"hallotiw","Tiap hari isinya bete sama corona bete sama corona, aku puuuunnnnn <U+0001F62D>","tiap hari isinya bete sama corona bete sama corona aku puuuunnnnn",0,1
"84516",84516,2020-04-26,"csyond","alias corona mending lu pergi","alias corona mending lu pergi",0,0
"105318",105318,2020-04-26,"RSMayapada","Kamu #DiRumahAja biar kami yang ke rumah.

#SelangkahLebihSehat

https://t.co/pwAvaXHXAF","kamu biar kami yang ke rumah",0,1
"47233",47233,2020-04-27,"NurulNuruls31","Corona ceper berlalu dong. Gue gabisa konsul skripsi klo kayak gini. Harus ketemu","corona ceper berlalu dong gue gabisa konsul skripsi klo kayak gini harus ketemu",0,0
"33503",33503,2020-04-27,"oryzastarin","Monmaap, nanti kalau bapak ibu ini positif corona, megapmegap di ICU, mohon pak bu dokter dan perawat dadah2in aja dari luar sambil kasih tulisan “banyak2 dzikir aja pak bu” <U+263A><U+FE0F> https://t.co/k6wFWE8ARx","monmaap nanti kalau bapak ibu ini positif corona megapmegap di icu mohon pak bu dokter dan perawat dadahin aja dari luar sambil kasih tulisan “banyak dzikir aja pak bu”",1,1
"44012",44012,2020-04-27,"jlantah21","Serba
___________________serbi
pandemi

cc..
Nganu..<U+0001F92D> https://t.co/88v5qPUImS","serba serbi pandemi cc nganu",0,0
"1126",1126,2020-04-27,"ZulhilmiAqil","Laksanakan Himbauan Tentang Pencegahan Wabah Virus Corona di Kamp.Biduk-Biduk

Bhabinkamtibmas Kamp.Biduk-Biduk Polsek Biduk-Biduk Brigpol Christanto A.W. Laksanakan Giat Himbauan Tentang Pencegahan Wabah Virus Corona ,sekaligus menempel Maklumat Kapolri. https://t.co/JonM45Xyrw","laksanakan himbauan tentang pencegahan wabah virus corona di kamp biduk biduk bhabinkamtibmas kamp biduk biduk polsek biduk biduk brigpol christanto a w laksanakan giat himbauan tentang pencegahan wabah virus corona sekaligus menempel maklumat kapolri",0,0
"19761",19761,2020-04-27,"maklumatID","Sandar Di Pelabuhan Umum Jayapura, Komandan Beserta ABK KRI Teluk Lada-521 Langsung Laksanakan Protokol Covid-19 - https://t.co/WuBRhswUbK https://t.co/0ls4af1mSl","sandar di pelabuhan umum jayapura komandan beserta abk kri teluk lada  langsung laksanakan protokol covid ",0,0
"90577",90577,2020-04-26,"CeritaAnda_","Iri kepada Vietnam, (Sementara) Bebas COVID-19 https://t.co/fU91qDEMik #vstory","iri kepada vietnam sementara bebas covid ",3,9
"24846",24846,2020-04-27,"FokusNTT","DPRD #Malaka Bantu 2.5 Milliar Tangani #Corona https://t.co/8cckLii1xy #FokusNusaTenggara #kesehatan #bupatimalaka","dprd bantu   milliar tangani",0,0
"25698",25698,2020-04-27,"rahmatjordi","Baru pada sekitar pukul 10 pagi tadi (27 April 2020, 3 hari setelah meninggal), kami dapat kabar bahwasanya alm positif covid-19. Sebelumnya, pada Sabtu 25 April 2020 alm sudah dimakamkan dengan protokol biasa (bukan protokol covid-19) di TPU Tunggul Hitam Padang.","baru pada sekitar pukul  pagi tadi  april   hari setelah meninggal kami dapat kabar bahwasanya alm positif covid  sebelumnya pada sabtu  april  alm sudah dimakamkan dengan protokol biasa bukan protokol covid  di tpu tunggul hitam padang",0,0
"8243",8243,2020-04-27,"RealHauleGluck","Kuna taarifa (hazijathibitishwa) JWTZ Mgulani wanajeshi tisa (9) wamepimwa na kubainika wana virusi via homa ya mapafu vitokanavyo na kirusi COVID-19. Kama habari hizi zina ukweli serikali ichukue hatua Zai haraka kuhakikisha Afya ya Askari wa Majeshi yetu. #TuwalindeMadaktari","kuna taarifa hazijathibitishwa jwtz mgulani wanajeshi tisa  wamepimwa na kubainika wana virusi via homa ya mapafu vitokanavyo na kirusi covid  kama habari hizi zina ukweli serikali ichukue hatua zai haraka kuhakikisha afya ya askari wa majeshi yetu",9,95
"26410",26410,2020-04-27,"ejtpd5","Boy Thohir Buka Suara Dampak Covid-19 ke Batu Bara &amp; Adaro. 

https://t.co/fvdb2HJvPC","boy thohir buka suara dampak covid  ke batu bara amp adaro",1,5
"78687",78687,2020-04-26,"Aligulpir","Yeh Corona hai ya @karanjohar ki film! https://t.co/hfhkUwFQQP","yeh corona hai ya ki film",5,29
"91080",91080,2020-04-26,"p_politik","Tahap pertama sudah dibagikan sebanyak 350 paket sembako untuk masyarakat yang terdampak akibat adanya virus corona https://t.co/ZRl2Tiz5XF","tahap pertama sudah dibagikan sebanyak  paket sembako untuk masyarakat yang terdampak akibat adanya virus corona",0,6
"53471",53471,2020-04-27,"ZaldGrim","@Winda_listinaa @balakarsa Gak juga setelah pembunuhan Salah satu kaum muslimin oleh amerika,  langsung dikasih azab corona jika saudaranya sampai terbunuh juga maka akan marah seluruh Yang ada dilangit Dan di bumi","gak juga setelah pembunuhan salah satu kaum muslimin oleh amerika langsung dikasih azab corona jika saudaranya sampai terbunuh juga maka akan marah seluruh yang ada dilangit dan di bumi",0,0
"41690",41690,2020-04-27,"aminu_hayatu","@voahausa Muda muke Kano muganin abubuwa dayawa ke jawo mace macenan.
1- Talauci da yake akwai a Kano
2- Chanjin yanayi (zafi) na wannan lokaci na kawo cututtuka
3- Damuwa da magidanta ke ciki
4- Akwai yuwuwar cewa da wadanda ke fama cutar Covid-19 sbd da tafi addabar manya masu shekaru.","muda muke kano muganin abubuwa dayawa ke jawo mace macenan  talauci da yake akwai a kano  chanjin yanayi zafi na wannan lokaci na kawo cututtuka  damuwa da magidanta ke ciki  akwai yuwuwar cewa da wadanda ke fama cutar covid  sbd da tafi addabar manya masu shekaru",1,3
