"","id","date","screen_name","text","pre_processed_text","rt","like"
"1023",1023,2020-04-27,"MDAKHLA37233848","@BiharHealthDept @sanjayjavin @mangalpandeybjp ese fyada bolye ki nuksan ki corona case badh rhe h..Mere Bihar me<U+0001F914><U+0001F914><U+0001F914><U+0001F914><U+0001F910><U+0001F910><U+0001F910><U+0001F910>","ese fyada bolye ki nuksan ki corona case badh rhe h mere bihar me",0,0
"21208",21208,2020-04-27,"azlinda2","Cara cari duit lebih di RUMAH musim covid19. Usaha tangga kejayaan https://t.co/4T7PJbp1oB https://t.co/7dVna4EZI3","cari duit rumah musim covid usaha tangga kejayaan",0,0
"104417",104417,2020-04-26,"setiyan_","Total Covid-19 di indonesia
Positif : 8,607
Meninggal : 720
Sembuh : 1,042
Kalian gak ada niatan bantu 10k gitu?","total covid indonesia positif meninggal sembuh gak niatan bantu k gitu",0,0
"75654",75654,2020-04-26,"Antara_Jabar","BLK Disnakertrans Karawang jadi tempat isolasi pasien COVID-19 yang sembuh - ANTARA News Jawa Barat https://t.co/GuAxCxkoxB","blk disnakertrans karawang isolasi pasien covid sembuh news jawa barat",0,0
"9839",9839,2020-04-27,"AltKrish","@AjaySaw80928619 @Makhanlal2_ @RatanSharda55 @ankitsinha0880 @OfficeofUT @MumbaiPolice Spell ck problem... Yar... Spelling ko bhi virus Jo ho gaya...","spell ck problem yar spelling ko bhi virus jo ho gaya",0,1
"72890",72890,2020-04-26,"merdekadotcom","Pemerintah: Jangan Mudik, Tak Ada Yang Jamin Aman dari Tertular Covid-19 https://t.co/namz19Qoz6","pemerintah mudik jamin aman tertular covid",0,4
"465",465,2020-04-27,"weldimark","@VICE_ID Puasa 2020 sangat berkesan, dan akan jadi sebuah cerita seru buat keturunan berikutnya, semoga kita dapat menceritakan kepada generasi penerus. Dan para korban semoga berada di posisi terbaik dan menjadi bukti keganasan COVID19.","puasa berkesan cerita seru keturunan semoga menceritakan generasi penerus korban semoga posisi terbaik bukti keganasan covid",0,0
"27857",27857,2020-04-27,"vvhyyyy","Hei @corona knp si u dateng pas w mau kkn hah alias ribet u <U+0001F636><U+0001F595><U+0001F3FB>","hei knp si u dateng pas w kkn hah alias ribet u",0,0
"53747",53747,2020-04-27,"AyuPurn55698726","2 Anak Cileungsi Diduga Tertular dari Baju Ayah, Berapa Lama Corona Bertahan? https://t.co/LDuAQee8CJ https://t.co/x6a66Foel4","anak cileungsi diduga tertular baju ayah corona bertahan",0,0
"30743",30743,2020-04-27,"NasriqSohod","@BeylaGhazali @ainadyaaaa tolong lah wei ni bini aku jemur semua barang dapat dari poslaju/lazada express ""bagi bunuh virus dulu"" adududu kat belakang rumah dah mcm bengkel orang cabut sparepart motor","tolong wei ni bini jemur barang poslaju lazada express bunuh virus adududu kat rumah dah mcm bengkel orang cabut sparepart motor",0,0
"58359",58359,2020-04-27,"fhaIish","@Amxrull Babi, kelawar, katak dan seumpama dengannya yang orang cina mkan smpai spread covid-19 tpi aku x.","babi kelawar katak seumpama dengannya orang cina mkan smpai spread covid tpi x",0,1
"68826",68826,2020-04-26,"nyairo_sb_","@__wairimu_ <U+0001F602>tangu corona ianze","tangu corona ianze",0,1
"53416",53416,2020-04-27,"iis1924","#Fokus | Di tengah penanganan pandemi Covid-19, muncul kritik terhadap beberapa staf khusus milenial presiden atas tindakan yang diduga sebagai penyalahgunaan wewenang.

Klik https://t.co/eCagRd7CSr Join https://t.co/GdGSKscPiL https://t.co/6180E8KKaA","penanganan pandemi covid muncul kritik staf khusus milenial presiden tindakan diduga penyalahgunaan wewenang klik",0,0
"80714",80714,2020-04-26,"zzezeri","#janganmudik utk mencegah penyebaran #COVID19 https://t.co/uanbYeijx5","utk mencegah penyebaran",0,0
"59768",59768,2020-04-27,"barunaadins","@DivaCatrii gambaran umat2 nek kenek corona nyalahne pemerintah, gblk asw","gambaran umat nek kenek corona nyalahne pemerintah gblk asw",0,1
"93347",93347,2020-04-26,"ariejuniarsyach","@D3sperate_gj Lama lama corona ngeselin juga ya wkwk","corona ngeselin ya wkwk",0,0
"12690",12690,2020-04-27,"Sandeep99219373","#moulanasad ne kya daan kiya corona-19","ne kya daan kiya corona",0,0
"87615",87615,2020-04-26,"rawrkaaa","@schfess ya tapi gimana ya, virus masih banyak banget gini daripada ambil resiko gabakal berenti berenti malah jadinya. kemungkinan reda masih lama sampe stabil lagi..","ya gimana ya virus banget gini ambil resiko gabakal berenti berenti reda sampe stabil",0,1
"77758",77758,2020-04-26,"1999_skk","@will_runturambi Itu virus apa merek hp <U+0001F62C>","virus merek hp",0,0
"104033",104033,2020-04-26,"AnwaraNuril","@WibiA4 @MemeComicIndo Hhaahah betapa pintarx diri mu @WibiA4 corona mau di makan","hhaahah betapa pintarx mu corona makan",0,0
"98513",98513,2020-04-26,"Untrustwortea","@nxddd__ pandemik covid19 &amp; pkp yang membuatkan urusan perkahwinan mereka yang telah dirancang sebelumnya terpaksa dilakukan secara nikah online.

baguslah mereka kahwin (benda halal) takda la hubungan 'tak elok' seperti bf/gf videocall setiap malam and so on, parents pon tak risau.","pandemik covid amp pkp membuatkan urusan perkahwinan dirancang terpaksa nikah online baguslah kahwin benda halal takda la hubungan elok bf gf videocall malam and so on parents pon risau",0,0
"12412",12412,2020-04-27,"RajeevSaraswat3","@ARosh080 @sanjeevS1971 @AbdulTheWriter @DyolSingh @QueenAnne_1234 @Shabana___Khan @Ruhi_Moinabadi @ppbajpai @ajitanjum @Geniussimar @khanumarfa @suman_tadaraqs @asadowaisi Sahi kaha waqt badltey der nahi lagta jb corona faila rahe the tb, kuch na kahne ki kasam kha li the","sahi kaha waqt badltey der nahi lagta jb corona faila rahe the tb kuch na kahne ki kasam kha li the",0,0
"21589",21589,2020-04-27,"Fransiska567","Jokowi Siapkan Bantuan Bagi 6 Juta Buruh Korban PHK Masa Corona
#terimakasihbpjs #Jokowipeduli https://t.co/rKDyahOp96","jokowi siapkan bantuan juta buruh korban phk corona",3,10
"70485",70485,2020-04-26,"manaf_pangestu","@ranciii_ Baru baru sih buat kontennya cuma 3 aja blm di aploud tunggu subscribe kontennya kayak edit foto atau Vidio motovlog kalo lagi riding sama club dan main game keseruan di rumah aja enggak kmn2 banyak virus sekrang","sih kontennya aja blm aploud tunggu subscribe kontennya kayak edit foto vidio motovlog kalo riding club main game keseruan rumah aja kmn virus sekrang",0,1
"66670",66670,2020-04-26,"kucuklerdenayse","ne diyoduk....horona virus<U+0001F601><U+0001F601><U+0001F601> https://t.co/VSetixgcXZ","ne diyoduk horona virus",0,15
"105688",105688,2020-04-26,"mpijatim","Penguasa Rasa Pengusaha, BBM tak Kunjung Turun Kala Harga Minyak Anjlok

Oleh: Ragil Rahayu, S.E.

https://t.co/XFm24I08K4, OPINI – Peliknya wabah corona membuat harga bahan bakar minyak (BBM) tak mendapat perhatian publik. Padahal harga minyak dunia https://t.co/nOm4AXa4br https://t.co/URERr7hGoL","penguasa pengusaha bbm kunjung turun harga minyak anjlok ragil rahayu s e",0,2
"42275",42275,2020-04-27,"satgas_sirat","Update Terbaru COVID-19 di Indonesia per 26 April 2020

Total Kasus: 8.882
Dalam Perawatan: 7.032
Sembuh: 1.107
Meninggal Dunia: 743

#sirat #covid19 #corona #dirumahaja https://t.co/yGae3aEbDM","update terbaru covid indonesia april total perawatan sembuh meninggal dunia",0,1
"104003",104003,2020-04-26,"polres_tebing","Menghimbau warga yang sedang berada diluar agar menggunakan Masker, guna untuk memutus tali penyebaran Covid-19 https://t.co/kiFf6rTudb","menghimbau warga diluar masker memutus tali penyebaran covid",0,0
"51146",51146,2020-04-27,"sekarproject","saksikan #THR Eps 3 REJEKI DI SAAT PANDEMIC COVID 19 - #THR BERSAMA UST YUKE SUMERU https://t.co/1nRGdvOIB8 via @YouTube #Ramadhan #ramadhanberkah #ramadhan2020 #ramadhan1441h #youtube #dakwahonline #ustadzyukesumeru #kuis #kuisramadhan","saksikan eps rejeki pandemic covid ust yuke sumeru",1,0
"33303",33303,2020-04-27,"yammicotton","@gepho_hie sabar ya bentar lagi corona selesai ntar ketemu <U+0001F61A>","sabar ya bentar corona selesai ntar ketemu",0,0
"89806",89806,2020-04-26,"norfaiz","COVID-19: Beijing larang kelakuan tidak &amp;#039;beradab&amp;#039;","covid beijing larang kelakuan amp beradab amp",0,0
"64055",64055,2020-04-26,"SitiFuziah5","@BeBlanked @zulothman Ph memerintah, tak ada virus pun teruk. Kalau ada virus lagi la teruk... Ada hati nak bagi masuk prlarian roghiya masuk malaysia sedang dulu ph juga yg kata malaysia ni tak ada duit!","ph memerintah virus teruk virus la teruk hati nak masuk prlarian roghiya masuk malaysia ph yg malaysia ni duit",0,1
"65510",65510,2020-04-26,"kintangkintung","Ngantuknyaaaaa... 
..
@angah_achey @m_razip
#kintangkintung #yangterindah #sakit #syawalkita #covid19 https://t.co/tgp6CyVUm4","ngantuknyaaaaa",1,1
"69049",69049,2020-04-26,"SDaahir","@SomaliPM you have done nothing to prevent this virus to spread.

min fadlikum la imaada measures adag oo  lagu istaajin karo karo  sidaan baahsan ee u cudurku u fidaayo.","you have done nothing to prevent this virus to spread min fadlikum la imaada measures adag oo lagu istaajin karo karo sidaan baahsan ee u cudurku u fidaayo",0,0
"104627",104627,2020-04-26,"dumai_polsek","Giat pencegahan Covid19 di kecamatan Dumai kota https://t.co/mvR5yqMxRP","giat pencegahan covid kecamatan dumai kota",0,0
"55200",55200,2020-04-27,"kompasiana","Corona dan Serba-serbinya https://t.co/MsHDtPgXvL","corona serba serbinya",1,3
"39756",39756,2020-04-27,"DetaxId","[Hoax] Petugas Kebersihan SMAN 10 Yogyakarta Positif Virus Corona https://t.co/XNYMwzqQCl via @DetaxId","hoax petugas kebersihan sman yogyakarta positif virus corona",0,0
"19177",19177,2020-04-27,"deni_murniwati","@KAI121 See you soon KA. Sawunggalih PSE-GB.<U+0001F917>
Semoga semua lekas membaik dan keadaan kembali normal seperti semula. Aamiin.
Kalau covid-19 ini sudah berakhir, Insyaallah aku beli tiketnya lagi.<U+0001F495>","see you soon ka sawunggalih pse gb",0,0
"100056",100056,2020-04-26,"Mr_Ars1","Oohhh
Bakwan Corona...
Tunggulah pembalasanku... https://t.co/N7RwxwEfXX","oohhh bakwan corona tunggulah pembalasanku",0,3
"36144",36144,2020-04-27,"JinMilenial","KSP: Pandemi Covid-19 Bisa Turun Setelah Mei, dengan Catatan...
#JanganNgumpulDosa
https://t.co/KULRtgu1Pc.","ksp pandemi covid turun mei catatan",3,4
"34862",34862,2020-04-27,"SimbokYatun","indonesia tebal corona bilang corona tdk akan masuk ke indonesia. #JanganNgumpulDosa","indonesia tebal corona bilang corona tdk masuk indonesia",0,0
"94414",94414,2020-04-26,"JurnalAsiaCom","Penuturan Penderita Covid-19 yang Sembuh : Jangan Kucilkan Pasien yang Berjuang Melawan Virus Ini https://t.co/vThIHF8Loz https://t.co/l1mlFCz6B4","penuturan penderita covid sembuh kucilkan pasien berjuang melawan virus",0,0
"43913",43913,2020-04-27,"sugartechid","Hasil donasi #UnitedWeStand akan disalurkan kepada: Rumah Sakit Rujukan COVID-19: RSUD Pasar Minggu, RSKD Duren Sawit.

Donasi dapat dikirimkan ke rek:
BTPN 90013181408 a/n Oki Irmansah

Contact Person  # U N I T E D W E S T A N D : +6281380913733 (Priscilla Kanta) https://t.co/1DjKksGxCJ","hasil donasi disalurkan rumah sakit rujukan covid rsud pasar minggu rskd duren sawit donasi dikirimkan rek btpn a n oki irmansah contact person u n i t e d w e s t a n d priscilla kanta",0,1
"105273",105273,2020-04-26,"Maefahiptaa","Corona ilang kek ya . Biar lebaran bisa pulang, maaf-maafan langsung sama ayah-ibu, sholat ied ramean, makan opor ayam seharian, terus tour ke rumah tementemen.

ih sedih","corona ilang kek ya biar lebaran pulang maaf maafan langsung ayah sholat ied ramean makan opor ayam seharian tour rumah tementemen ih sedih",0,4
"39963",39963,2020-04-27,"mcreativepky","Satlantas Polres Kobar Gencar Imbau Warga Tidak Mudik di Tengah Covid – 19 https://t.co/4H0o8pRa6K https://t.co/VwsINarkvq","satlantas polres kobar gencar imbau warga mudik covid –",0,0
"66224",66224,2020-04-26,"SherrySRana","Total COVID-19 Tests in Last 24 Hrs in Pak : 6218
Sindh Tests = 3028
All Other Pak ( Including Punjab+KPK+Balochistan+AJK+GB+Islamabad = 3190 )...
https://t.co/Yu5Obb6SVu","total covid tests in last hrs in sindh tests all other including punjab kpk balochistan ajk gb islamabad",3,4
"65919",65919,2020-04-26,"KiseekiNoSedai","@pqrsyifarp Aku gak percaya di dunia ini ada corona","gak percaya dunia corona",0,0
"11483",11483,2020-04-27,"Akuoran40913322","@kachukachua Semoga wabah COVID-19 bisa segera berakhir  
segera musnah dan semoga bumi ini bisa pulih kembali
Dan semoga yg terkena penyakin ini bisa kembali sembuh dan semoga kita semua dijauhkan dari covid-19
Stay safe dan stay healthy 
Amiin","semoga wabah covid musnah semoga bumi pulih semoga yg terkena penyakin sembuh semoga dijauhkan covid stay safe stay healthy amiin",0,0
"73043",73043,2020-04-26,"souledsatan","@Latteu_ hehe iyaaa lawwww km jg kuat yahh gegara corona semua susah","hehe iyaaa lawwww km jg kuat yahh gegara corona susah",0,0
"113",113,2020-04-27,"detikcom","Beberapa waktu lalu, Twindy Rarasati mengumumkan dalam Instagram dirinya positif Corona. Lantas bagaimana keadaan Twindy kini? https://t.co/YaDGQ5Xgd6","twindy rarasati mengumumkan instagram positif corona lantas twindy",6,65
"59943",59943,2020-04-27,"RizqyFurin","Peduli dengan Covid-19 di Kabupaten Nabire, TNI/Polri lakukan patroli dan himbauan guna penertiban kepada masyarakat sebagai langkah pencegahan penyebaran virus covid-19. #DamaiDiPapua #Papua OPM https://t.co/lkeO3Qbe2y","peduli covid kabupaten nabire tni polri lakukan patroli himbauan penertiban masyarakat langkah pencegahan penyebaran virus covid opm",0,0
"57980",57980,2020-04-27,"Ulinnnabila","Ayo corona cepet udahan dong","ayo corona cepet udahan",0,0
"77978",77978,2020-04-26,"gitawekads","Berkat corona aku jadi : koki, IT, youtuber, editor, go clean, go massage, dan merambah yg lainnya. 

Masya Allah","berkat corona koki it youtuber editor go clean go massage merambah yg masya allah",0,0
"36322",36322,2020-04-27,"okezonenews","Pasien Corona Melonjak, Kepala Daerah di Malang Raya Persiapan Ajukan PSBB  #TauCepatTanpaBatas #BeritaTerkini  . https://t.co/YDJzL0J0zl","pasien corona melonjak kepala daerah malang raya persiapan ajukan psbb",0,3
"23336",23336,2020-04-27,"MedTweetMYHQ","Laporan Projek Utiliti Klinik Kesihatan Tabung #COVID19MTM

26/04/2020

Sumbangan projek ini telah diterima oleh petugas di KK Apas Balung, Tawau, Sabah.

Semoga dipermudahkan tugas barisan hadapan #COVID19 ya.

#MedTweetMY https://t.co/ZxOiNdtk17","laporan projek utiliti klinik kesihatan tabung sumbangan projek diterima petugas kk apas balung tawau sabah semoga dipermudahkan tugas barisan hadapan ya",0,2
"22026",22026,2020-04-27,"mostradio1058fm","Dinas Kesehatan DKI Jakarta menyebut sejauh ini ada 72 ribu lebih warga Jakarta yg menjalani rapid test corona dimana hampir 70 ribu diantaranya dipastikan negatif. #MostUpdate1058","dinas kesehatan dki jakarta menyebut ribu warga jakarta yg menjalani rapid test corona dimana ribu negatif",0,0
"43592",43592,2020-04-27,"KiseneneGeorge","@kigogo2014 Aliimba Joh makin...Kwa virus wanakufa maskini wakiondoka viongoz n shinikizo la damu","aliimba joh kwa virus wanakufa maskini wakiondoka viongoz n shinikizo la damu",0,2
"4878",4878,2020-04-27,"NusantaraTho","@detikcom Ternyata kosong melompong, hasil sidak fraksi PSI DPRD jkt di GOR penampungan tunawisma akibat dampak wabah virus corona di jkt, niat banget wan corona buat sinetron gubernur paling tanggap dng virus corona, padahal daerahnya yg paling banyak jatuh korban https://t.co/5tOJrOAy6c","kosong melompong hasil sidak fraksi psi dprd jkt gor penampungan tunawisma akibat dampak wabah virus corona jkt niat banget wan corona sinetron gubernur tanggap dng virus corona daerahnya yg jatuh korban",0,1
"79835",79835,2020-04-26,"wanhesti","@mwaliqa ayo bunda makan makan abis corona","ayo bunda makan makan abis corona",0,0
"97074",97074,2020-04-26,"KakPahVirgin","Musim musim covid19 ni manusia yg dah lama tak msg WhatsApp pun tetiba WhatsApp . Lalu berhuhu rindu katanya choiii","musim musim covid ni manusia yg dah msg whatsapp tetiba whatsapp berhuhu rindu choiii",0,0
"91391",91391,2020-04-26,"Beritasatu","4 WN India di Yogyakarta Positif Covid-19 https://t.co/Mz8jsyjuKx https://t.co/MEyCP2X7QN","wn india yogyakarta positif covid",1,0
"31115",31115,2020-04-27,"KiranaMelya","Jokowi Minta Rakyat Lebih Disiplin soal Corona agar Juli Hidup Normal Lagi 
https://t.co/Q3pLLMCaw4

@CNNIndonesia https://t.co/oK33S7GXFU","jokowi rakyat disiplin corona juli hidup normal",0,0
"67968",67968,2020-04-26,"LAPASURUAN","DZIKIR DAN DOA BERSAMA VIA VICON
DOA KAN WABAH COVID 19 SEGERA BERLALU

PASURUAN_Dalam rangkaian kegiatan Peringatan Hari Bhakti Pemasyarakatan Ke-56 Tahun 2020 yang jatuh pada tanggal 27 April 2020, jajaran Lembaga… https://t.co/cqbq95DDWa","dzikir doa via vicon doa wabah covid pasuruan rangkaian kegiatan peringatan bhakti pemasyarakatan jatuh tanggal april jajaran lembaga…",0,0
"18979",18979,2020-04-27,"dhitanursavitri","<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800>
Hasil donasi SINTESA UI Peduli telah disalurkan kepada Tegal Tanggal Corona untuk pembelian Alat Pelindung Diri (APD) dan Nutrisi Ekstra bagi para tenaga medis di Kabupaten dan Kota Tegal.

Terima kasih sebesar-besarnya kepada seluruh donatur <U+0001F64F>","",0,0
"81778",81778,2020-04-26,"pivi_putry","Corona mengajarkan kita bahwa pertemuan adalah hal yang paling berharga","corona mengajarkan pertemuan berharga",1,10
"88546",88546,2020-04-26,"kebenaran_21","Update Kasus Corona di RI: 8.882 Positif, 1.107 Sembuh, 743 Meninggal https://t.co/3xRFWFXcfW","update corona ri positif sembuh meninggal",0,0
"85925",85925,2020-04-26,"kobyjack","Virus Strikes Media Dumb https://t.co/Ha95AQlMdn","virus strikes media dumb",0,0
"82707",82707,2020-04-26,"taridaayuu","Klo skrng w blm bisa samperin situ, nanti corona yg nyamperin situ aja gimana? Wkwk
Kzl gais","klo skrng w blm samperin situ corona yg nyamperin situ aja gimana wkwk kzl gais",0,0
"78323",78323,2020-04-26,"Mas_Nurudint","@TRCBPBDDIY @kabarsleman @B_BayuAji @humas_jogja @kominfodiy @pusdalopssleman @TRCBPBDSLEMAN @PemkabGK Dagelan Admin... wkwkwkwk semangat selalu poro admin admin pejuang informasi Covid19 di DIY....  

Kami menunggu kabar info ter-valid muu...","dagelan admin wkwkwkwk semangat poro admin admin pejuang informasi covid diy menunggu kabar info ter valid muu",0,2
"68139",68139,2020-04-26,"cliffmoller","Mantap... evolusi aja terus ini virus dah kayak Pokemon.. Jadi, udara yang berpolusi itu kan ada partikel2 kecilnya nah virus ini bisa nempel di partikel itu dan bisa terbawa jauh di udara.. https://t.co/ow0Ly2JNoP","mantap evolusi aja virus dah kayak pokemon udara berpolusi partikel kecilnya virus nempel partikel terbawa udara",0,0
